"w","dw","n_mean","n_median","n_q05","n_q25","n_q75","n_q95","n_density_mean","n_density_median","n_density_q05","n_density_q95","biomass_mean","biomass_median","biomass_q05","biomass_q95","biomass_density_mean","biomass_density_median","biomass_density_q05","biomass_density_q95","n_sims","period","scenario"
9.15266521555844,3.97667501314384,0.000132123992377235,0.000130779729064197,9.58977138211209e-05,0.000117988869121304,0.000144568654567129,0.000170691205165943,3.32247397487937e-05,3.28867027433572e-05,2.41150492570191e-05,4.29230964566551e-05,0.00120928666917182,0.00119698307710604,0.000877719669542151,0.00156227945612408,0.000304094919794766,0.000301000980253536,0.000220716972506198,0.000392860731882887,2112,"post_krill","fished"
13.1293402287023,5.70447164808255,0.000117377170066662,0.000118493571447187,7.58907632661319e-05,0.000102704446820116,0.000131213930156556,0.000154642666533587,2.05763438417853e-05,2.0772050201532e-05,1.33037322206065e-05,2.71090253530433e-05,0.00154108480088746,0.00155574241444416,0.000996395651136947,0.00203035618279321,0.000270153818961562,0.000272723314343598,0.000174669226635891,0.000355923617128621,2112,"post_krill","fished"
18.8338118767848,8.18296609006824,0.000116338170424696,0.000117154218736923,5.49209946057633e-05,9.35096636225797e-05,0.000140879998930046,0.000169398488330011,1.42171150587923e-05,1.43168403055115e-05,6.71162436716212e-06,2.07013552867599e-05,0.00219109121586806,0.00220646051626291,0.00103437168049086,0.00319041926141917,0.000267762470447899,0.000269640676983975,0.000126405470718776,0.000389885431065322,2112,"post_krill","fished"
27.0167779668531,11.7383235752805,0.000118873844246873,9.07910283376769e-05,2.69155726058737e-05,6.29118827068667e-05,0.000181074604538103,0.000246247425600657,1.01269864887016e-05,7.73458217908321e-06,2.29296563800257e-06,2.09780744261663e-05,0.00321158825608404,0.00245288105398128,0.000727172048943603,0.00665281202236213,0.000273598545438571,0.00020896348939867,6.19485435275391e-05,0.000566759978943854,2112,"post_krill","fished"
38.7551015421336,16.838422503696,8.02728806984937e-06,7.50987686882472e-06,6.01825374583939e-06,6.72228278720782e-06,8.47608974048813e-06,1.19291090915528e-05,4.76724471552332e-07,4.4599646238692e-07,3.57411969233959e-07,7.08445763784248e-07,0.00031109836425497,0.000291046040620222,0.000233238035026331,0.000462313834150316,1.84755053026306e-05,1.72846381872375e-05,1.3851537160036e-05,2.74558875125529e-05,2112,"post_krill","fished"
55.5935240458296,24.1544263620455,6.26388707527823e-06,5.97892318857948e-06,4.80273877632415e-06,5.42135779669421e-06,6.6146376621998e-06,8.71409938275042e-06,2.59326675011453e-07,2.47529090484812e-07,1.9883472719811e-07,3.60766149116384e-07,0.000348231556739841,0.000332389410052461,0.000267001173647415,0.000484447493572684,1.44168837429742e-05,1.37610144439097e-05,1.10539231876341e-05,2.0056261585823e-05,2112,"post_krill","fished"
79.747950407875,34.6491075842416,5.610473582421e-06,5.41447436599502e-06,4.41513594706196e-06,4.96544210017578e-06,5.96256768093598e-06,7.15116155497677e-06,1.61922599847063e-07,1.5626591111563e-07,1.2742423268269e-07,2.06388044413274e-07,0.000447423769015603,0.000431793233224081,0.000352098042550324,0.00057029047704499,1.29129954625178e-05,1.24618861300907e-05,1.01618213887407e-05,1.64590235306481e-05,2112,"post_krill","fished"
114.397057992117,49.7035466042292,4.42744125165674e-06,4.33367479395249e-06,3.33362273929254e-06,4.00304794511995e-06,4.68410844093432e-06,5.53539203437995e-06,8.90769684286476e-08,8.71904540024059e-08,6.70701180709886e-08,1.11368150012638e-07,0.000506486253622466,0.000495759646722757,0.000381356633830687,0.000633232563566064,1.01901431230939e-05,9.97433142287221e-06,7.67262418650499e-06,1.27401887154705e-05,2112,"post_krill","fished"
164.100604596346,71.2988794598087,3.46237947715324e-06,3.42910214813727e-06,2.11011441588823e-06,3.02719204149878e-06,3.79935810893883e-06,4.66480816437377e-06,4.85614851647843e-08,4.8094755122628e-08,2.95953377090267e-08,6.54261076712058e-08,0.000568178565542827,0.000562717735731954,0.000346271051414723,0.000765497840099706,7.96896907563758e-06,7.89237839353645e-06,4.85661281128432e-06,1.07364638252305e-05,2112,"post_krill","fished"
235.399484056154,102.277011592404,3.03877218219752e-06,2.73710511540205e-06,1.20796803996102e-06,2.12823683180507e-06,3.8316834684578e-06,5.15369365618814e-06,2.97111944794368e-08,2.67616844957302e-08,1.1810748291855e-08,5.03895604295395e-08,0.00071532540385349,0.000644313131973103,0.000284355053363148,0.00121317682765016,6.99399985115149e-06,6.29968672276848e-06,2.78024405421978e-06,1.186167652693e-05,2112,"post_krill","fished"
337.676495648558,146.71460729154,7.62464197229313e-07,7.34969350568564e-07,3.52660660258306e-07,5.74343664333145e-07,9.13082380317518e-07,1.16289507326327e-06,5.1969208199849e-09,5.00951721261189e-09,2.40371880325131e-09,7.92623921183563e-09,0.000257466238177885,0.000248181874709089,0.000119085215909131,0.000392682333146514,1.75487801065553e-06,1.69159621724592e-06,8.11679342006447e-07,2.67650468072485e-06,2112,"post_krill","fished"
484.391102940098,210.45957109593,3.90658928720322e-07,3.55665690769724e-07,1.29381837156653e-07,2.39450519117338e-07,5.03155970745041e-07,7.20164619770694e-07,1.85621840188135e-09,1.68994780763668e-09,6.14758627906158e-10,3.42186680330368e-09,0.000189231709356234,0.000172281296229898,6.26714108007272e-05,0.000348841334469163,8.99135678985012e-07,8.18595682452333e-07,2.97783609813405e-07,1.65752183496637e-06,2112,"post_krill","fished"
694.850674036028,301.900621100849,1.46882896033062e-07,1.23867119238775e-07,5.03582639900871e-08,8.49185846645318e-08,1.87654724285194e-07,2.89762742247575e-07,4.86527306560248e-10,4.10291038114155e-10,1.66804108605212e-10,9.59795117979506e-10,0.000102061679312937,8.60691512939642e-05,3.49914736767963e-05,0.000201341836761256,3.38063826900322e-07,2.85091004384562e-07,1.15903947296311e-07,6.66914284664549e-07,2112,"post_krill","fished"
996.751295136877,433.071228580683,3.6845232945762e-08,3.65819700356163e-08,2.62183132292226e-08,3.19742715222938e-08,4.05081936457868e-08,4.46413500357832e-08,8.5078921235465e-11,8.4471023751699e-11,6.05404180627484e-11,1.03080849268347e-10,3.67255336583082e-05,3.6463126011659e-05,2.6133137667532e-05,4.44963234648256e-05,8.48025249302981e-08,8.41966023260439e-08,6.03437401121725e-08,1.02745970012034e-07,2112,"post_krill","fished"
1429.82252371756,621.233200317702,3.48554054255051e-08,3.45486280948581e-08,2.48592455151559e-08,3.01371499226009e-08,3.84094447225322e-08,4.21807408892236e-08,5.61067975885382e-11,5.56129776663413e-11,4.00159642183366e-11,6.78984009026758e-11,4.98370437506944e-05,4.93984066135694e-05,3.55443091601946e-05,6.03109733905062e-05,8.02227629257539e-08,7.95166880783364e-08,5.72157269476536e-08,9.70826629350506e-08,2112,"post_krill","fished"
2051.05572403526,891.14830011173,4.1266122735222e-08,4.09011515338295e-08,2.87271440921539e-08,3.53048335871612e-08,4.56946650369781e-08,5.03630733143824e-08,4.63066840053986e-11,4.58971324174679e-11,3.22360981764227e-11,5.65148060183339e-11,8.46391172448187e-05,8.38905409730946e-05,5.8920973325398e-05,0.000103297469801472,9.49775892903649e-08,9.41375761616519e-08,6.61180336853144e-08,1.15915016376646e-07,2112,"post_krill","fished"
2942.20402414699,1278.33685061567,3.25598729175391e-08,3.21502240293904e-08,2.04484902691716e-08,2.72138439254793e-08,3.66650856104508e-08,4.18695003601329e-08,2.54704954346404e-11,2.51500408627868e-11,1.59961674102747e-11,3.27531044262455e-11,9.57977891236982e-05,9.45925185164996e-05,6.01636303576871e-05,0.000123188612448607,7.49393941648167e-08,7.39965514339527e-08,4.70639881254391e-08,9.63663156462062e-08,2112,"post_krill","fished"
4220.54087476266,1833.75214140801,5.78934207552683e-11,5.81179198709244e-11,5.0740280960276e-11,5.59927648118891e-11,6.02082503559114e-11,6.3064897055918e-11,3.15710173954131e-14,3.16934434913868e-14,2.76701958866241e-14,3.43911784105647e-14,2.44341548677443e-07,2.45289056371417e-07,2.14151429789787e-07,2.66167975787201e-07,1.33246769375184e-10,1.33763473717379e-10,1.16783192752187e-10,1.45149374213043e-10,2112,"post_krill","fished"
6054.29301617067,2630.48578666801,1.21776693863679e-10,1.24475768216411e-10,6.85088953276157e-11,1.1633758885395e-10,1.36291170712921e-10,1.43924429020351e-10,4.6294374400681e-14,4.73204488871551e-14,2.6044199012531e-14,5.47140112863555e-14,7.37271787191223e-07,7.53612774195099e-07,4.14772926527551e-07,8.71360665474264e-07,2.80279707622033e-10,2.86491863219565e-10,1.57679212193325e-10,3.31254656417666e-10,2112,"post_krill","fished"
8684.77880283868,3773.38644499111,9.15907116221672e-12,9.20301840348076e-12,6.41041629054351e-12,8.46609058911771e-12,9.89438087068321e-12,1.13860121526857e-11,2.42728151376457e-15,2.43892814522008e-15,1.69884966302693e-15,3.01745191452623e-15,7.95445070833108e-08,7.99261791526839e-08,5.5673047517484e-08,9.88849969925086e-08,2.10804030392647e-11,2.1181551457254e-11,1.47541335426659e-11,2.62059024258624e-11,2112,"post_krill","fished"
12458.1652478298,5412.8577068946,8.29951326691336e-12,8.30949327894802e-12,6.15002304113862e-12,7.65358525800608e-12,8.84901478676813e-12,1.03781177980712e-11,1.53329603627709e-15,1.53513979655587e-15,1.1361878279758e-15,1.91730844593459e-15,1.03396707755762e-07,1.03521040394865e-07,7.66180033244656e-08,1.29292306489814e-07,1.91020553937824e-11,1.91250252640128e-11,1.41548157134953e-11,2.38861454505129e-11,2112,"post_krill","fished"
17871.0229547244,7764.65092622054,1.15029689702677e-11,1.13292610285592e-11,9.08884481015466e-12,1.05910363706386e-11,1.21402264482062e-11,1.49877648346667e-11,1.48145345870259e-15,1.45908182302199e-15,1.17054132845334e-15,1.93025610257048e-15,2.05569822515136e-07,2.02465483901447e-07,1.62426954234201e-07,2.6784668940034e-07,2.64750887668298e-11,2.60752847520471e-11,2.09187709502432e-11,3.44956511175338e-11,2112,"post_krill","fished"
25635.6738809449,11138.2576950552,2.44920814687863e-11,2.21763536174107e-11,1.5698047561654e-11,1.86894122003829e-11,2.59845739853425e-11,4.98692402245178e-11,2.19891495953263e-15,1.99100741108332e-15,1.40938089164728e-15,4.47729273193753e-15,6.27871013199339e-07,5.68505769204452e-07,4.02430027858125e-07,1.27843157908624e-06,5.63706667945097e-11,5.10408166850763e-11,3.6130428912305e-11,1.14778416345475e-10,2112,"post_krill","fished"
36773.9315760001,15977.6383587978,1.01384758866372e-12,1.0326338501235e-12,4.26736057228064e-13,8.86520736400587e-13,1.1656793630388e-12,1.35664516568326e-12,6.3454157986087e-17,6.4629942606937e-17,2.67083312092296e-17,8.49089918809091e-17,3.72831618540122e-08,3.7974006547503e-08,1.56927625695169e-08,4.98891764957476e-08,2.33345886399306e-12,2.37669708718831e-12,9.82170344397359e-13,3.1224374576157e-12,2112,"post_krill","fished"
52751.5699347979,22919.646367839,7.99978204465739e-13,8.16261156252289e-13,3.42241951684484e-13,6.96260144799928e-13,9.18582115846567e-13,1.0737881171855e-12,3.49036015489433e-17,3.56140379808683e-17,1.4932252714192e-17,4.68501171419574e-17,4.22001061991884e-08,4.30590574691016e-08,1.80538002489058e-08,5.66440089588656e-08,1.8412197780854e-12,1.87869641520832e-12,7.87699773336774e-13,2.47141723086744e-12,2112,"post_krill","fished"
75671.2163026369,32877.8370013328,6.88445688358663e-13,7.02859504500548e-13,2.95484269420933e-13,5.97922342521402e-13,7.88720138346493e-13,9.31541712797114e-13,2.09395067057105e-17,2.13779119493797e-17,8.9873390822199e-18,2.83334245120612e-17,5.20955225964061e-08,5.31862335954251e-08,2.23596540653781e-08,7.04908944439992e-08,1.58451794119833e-12,1.61769259922023e-12,6.80082879675804e-13,2.14402469484661e-12,2112,"post_krill","fished"
108549.05330397,47162.6895344688,7.2709775204001e-13,7.40750065377408e-13,3.1123013565626e-13,6.25030638805957e-13,8.36970977528031e-13,9.92270629881445e-13,1.54168000005303e-17,1.57062727484197e-17,6.59907521662433e-18,2.10393139084285e-17,7.89257726433875e-08,8.04077183315712e-08,3.37837365851531e-08,1.07710037494964e-07,1.67347904503421e-12,1.7049010377749e-12,7.16323367446259e-13,2.28379760692496e-12,2112,"post_krill","fished"
155711.742838438,67654.0638617596,3.19007597547506e-12,3.2579378134665e-12,9.34483460168641e-13,2.57116458453499e-12,3.83162082559451e-12,4.739101272671e-12,4.71527620571836e-17,4.81558331828164e-17,1.38126729841109e-17,7.0049025914461e-17,4.96732289928252e-07,5.0729917499412e-07,1.45510048236553e-07,7.37933718655462e-07,7.34223875957025e-12,7.49842871273344e-12,2.15079538361332e-12,1.09074559092757e-11,2112,"post_krill","fished"
223365.806700198,97048.5865456401,9.76969918661186e-13,9.61762474230066e-13,1.06801224610847e-13,5.96781649348786e-13,1.30569349275957e-12,1.81700625255335e-12,1.00668124434943e-17,9.91011315530873e-18,1.10049232464215e-18,1.87226451948256e-17,2.18221674003583e-07,2.14824850910377e-07,2.38557416917708e-08,4.05857067380882e-07,2.2485816823407e-12,2.21358041942578e-12,2.4581235586107e-13,4.18199874750381e-12,2112,"post_krill","fished"
320414.393245838,139214.521832002,1.11824626740942e-15,1.05049256068173e-15,9.73272822709152e-16,1.00804392259607e-15,1.09072660143121e-15,1.6622228330312e-15,8.03254037505418e-21,7.54585474889908e-21,6.99117311830194e-21,1.19400103606799e-20,3.58302199271412e-10,3.36592936440103e-10,3.11850620951017e-10,5.3260012048507e-10,2.57374155049568e-15,2.41780047088972e-15,2.24007249277733e-15,3.82575117506626e-15,2112,"post_krill","fished"
459628.91507784,199700.827995044,2.59500836197339e-15,2.59064042081518e-15,1.80577562987546e-15,2.2659880973389e-15,2.87919855070659e-15,3.34311052153948e-15,1.29944797326418e-20,1.29726073087663e-20,9.04240432052831e-21,1.67405941933423e-20,1.19274087803175e-09,1.19073324597608e-09,8.29986693633663e-10,1.5365902620005e-09,5.97263862151514e-15,5.96258542305909e-15,4.1561504875396e-15,7.69446114684431e-15,2112,"post_krill","fished"
659329.743072884,286467.389874973,8.3849203985972e-16,7.80913541796893e-16,7.07821963270368e-16,7.32473474814686e-16,8.1473447791828e-16,1.39057918758672e-15,2.92700694562713e-21,2.72601199786726e-21,2.47086400856758e-21,4.85423205829337e-21,5.52842741209367e-10,5.14879524875081e-10,4.66688073184396e-10,9.1685021847405e-10,1.92986273743288e-15,1.79734079016742e-15,1.6291141319369e-15,3.20053957581072e-15,2112,"post_krill","fished"
945797.132947857,410932.524845698,1.13683011561359e-15,1.05259986845897e-15,9.39951658639312e-16,9.81768881237901e-16,1.10661360670095e-15,1.94693344124831e-15,2.7664641927296e-21,2.56149076750305e-21,2.28736252744233e-21,4.73784216028987e-21,1.07521066399611e-09,9.95545937729787e-10,8.89003583850644e-10,1.84140406677296e-09,2.61651390188656e-15,2.42265062397679e-15,2.16338092046732e-15,4.48103753156164e-15,2112,"post_krill","fished"
1356729.65779355,589475.612040031,2.7145611099741e-14,2.54609076308483e-14,1.11798601579953e-14,1.75154737913592e-14,3.50255969581454e-14,4.91789767776371e-14,4.60504396539777e-20,4.31924699017392e-20,1.89657721704627e-20,8.34283484730448e-20,3.68292556579486e-08,3.45435684971141e-08,1.51680478463367e-08,6.67225763341607e-08,6.24779972329839e-14,5.8600504909045e-14,2.57314255866224e-14,1.13189714674115e-13,2112,"post_krill","fished"
1946205.26983358,845592.588029984,2.4777186904058e-17,2.31677599953099e-17,1.82344393163458e-17,2.00838156465072e-17,2.56719115882289e-17,4.32378321787016e-17,2.93015658542875e-23,2.73982533944449e-23,2.15640954928749e-23,5.11331731034147e-23,4.82214917243294e-11,4.50892165931119e-11,3.5487961889933e-11,8.41496968423692e-11,5.70268618799902e-17,5.33226251405045e-17,4.19681562874279e-17,9.95156509571786e-17,2112,"post_krill","fished"
2791797.85786357,1212987.96816498,6.07213627314403e-16,2.64543166170193e-16,9.91160218842146e-17,1.63349896982008e-16,4.71504261032369e-16,1.89424646839267e-15,5.00593281426361e-22,2.18092160114659e-22,8.17122877435941e-23,1.56163665106943e-21,1.69521770400192e-09,7.3855104462639e-10,2.76711897576309e-10,5.28835323272429e-09,1.39755525074701e-15,6.08869225424944e-16,2.28124189883698e-16,4.35977385721686e-15,2112,"post_krill","fished"
4004785.82602855,1740010.29779703,2.48297282960158e-18,2.3005464464199e-18,1.82396579954785e-18,2.11001607682345e-18,2.52878525176287e-18,3.78405885238426e-18,1.42698743377852e-24,1.32214530530799e-24,1.0482500028058e-24,2.17473359621787e-24,9.9437743944024e-12,9.21319580074275e-12,7.30459238119006e-12,1.51543452568863e-11,5.71477904871707e-18,5.29490877864763e-18,4.19801675337105e-18,8.70934228152144e-18,2112,"post_krill","fished"
